state,county,cluster,(pop.15_19+pop.20_24+pop.25_29),emp.no/pop.base_count,hh.median_income,pov.below/pop.base_count,hh.male_only,eth.white,others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
IL,whiteside,10,0.171657154337741,0.0443202169146568,48933.7151001859,0.113093544445746,1187,54132,20.6666666666667,2,59747,22.6666666666667,0.000379377486177828,3.34744840745142e-05,0.000632395869696096,7.609153304148e-05,37.7837560267326,4.54624082462931,0,0,0,0,0,0,DUI & DWI
IL,will,9,0.188175743425125,0.0473448817781139,78774.2944596687,0.0814880241997424,10588,513287,460.666666666667,128.666666666667,677032,589.333333333333,0.000870465994714184,0.000190045177579002,0.00134040410764229,0.000190045177579002,907.496473805275,128.666666666667,3342.23041975344,4664.14663427659,132.252929071658,184.561498320723,3474.4833488251,4848.70813259731,DUI & DWI
IL,williamson,22,0.185245217707488,0.0369752214661702,45227.7871317829,0.150420464757992,841,58785,50.6666666666667,5,62312,55.6666666666667,0.000893353875123037,8.02413660290153e-05,0.000433576135969476,5.08636650322476e-05,55.6666666666667,5,27.2422433921593,27.2422433921593,0,0,27.2422433921593,27.2422433921593,DUI & DWI
IL,winnebago,1,0.191421972498204,0.0622383100569978,49468.5059883862,0.169429887355142,5503,232848,226.333333333333,66,296152,292.333333333333,0.000987105720485877,0.000222858532105135,0.000615160045876342,8.67613087943432e-05,292.333333333333,66,1029.20417949812,1029.20417949812,0,0,1029.20417949812,1029.20417949812,DUI & DWI
IL,woodford,4,0.180504269742615,0.0355988922224787,67306.2038361764,0.0683706438956843,610,34124,15.3333333333333,2.5,34664,17.8333333333333,0.000514462650973152,7.21209323794138e-05,0.000716237608405071,9.74028014302502e-05,24.8276604577534,3.37637070877819,1.7876436669552,1.7876436669552,0,0,1.7876436669552,1.7876436669552,DUI & DWI
IN,adams,24,0.192629470503123,0.0335827490720556,48225.3726034309,0.184057031756319,423,33426,7,1,33946,8,0.000235668414540741,2.94585518175926e-05,0.000364874726343955,3.79046319460238e-05,12.3860374604719,1.28671063603972,0,0,0,0,0,0,DUI & DWI
IN,allen,1,0.206502379666049,0.0462534297194213,51480.721834402,0.155180469075186,5859,284412,149,44.3333333333333,353163,193.333333333333,0.000547433715687468,0.00012553221411454,0.000615160045876342,8.67613087943432e-05,217.251767281827,44.3333333333333,917.372841278259,1004.75648715373,13.6659699568955,14.9677114359588,931.038811235154,1019.72419858969,DUI & DWI
IN,bartholomew,12,0.185468500753962,0.0314205153643318,55315.7053802467,0.128906351982873,1645,69738,42.3333333333333,4,76606,46.3333333333333,0.000604826427869009,5.22152311829361e-05,0.000474738765371271,4.00817668042807e-05,46.3333333333333,4,0,0,0,0,0,0,DUI & DWI
IN,benton,22,0.174341093030356,0.0285098964208799,47528.7524208322,0.127884319556969,253,9826,0,0,9751,0,0,0,0.000433576135969476,5.08636650322476e-05,4.22780090183836,0.495971597729446,NA,NA,NA,NA,NA,NA,DUI & DWI
IN,blackford,19,0.171228125171614,0.0478760311464035,39828.9401548046,0.146943180942102,306,12521,6.33333333333333,0,12971,6.33333333333333,0.000488268701976203,0,0.000430047092285551,5.09514330939748e-05,6.33333333333333,0.660891038661947,1.57815917434713,1.57815917434713,0,0,1.57815917434713,1.57815917434713,DUI & DWI
IN,boone,4,0.166417405665527,0.0260121781860912,74294.8960327002,0.0674429370081544,829,55874,40.6666666666667,6,56166,46.6666666666667,0.000830870396087787,0.000106826193782716,0.000716237608405071,9.74028014302502e-05,46.6666666666667,6,5.41547572424456,5.41547572424456,0,0,5.41547572424456,5.41547572424456,DUI & DWI
IN,brown,22,0.146787451858357,0.0411004864955544,52528.2136680614,0.129564390762176,232,17072,5,0,17883,5,0.000279595146228261,0,0.000433576135969476,5.08636650322476e-05,7.75364203954214,0.909594921771683,0,0,0,0,0,0,DUI & DWI
IN,carroll,10,0.172625252933219,0.0458698718341816,50639.9467446271,0.0998344269332189,209,16168,3.5,0,16307,3.5,0.000214631753234807,0,0.000632395869696096,7.609153304148e-05,10.3124794471342,1.24082462930741,0,0,0,0,0,0,DUI & DWI
IN,cass,19,0.184821797409044,0.0463535228677379,42404.1655749882,0.165198805109188,689,34039,10,0,38832,10,0.000257519571487433,0,0.000430047092285551,5.09514330939748e-05,16.6995886876325,1.97854604990523,0,0,0,0,0,0,DUI & DWI
IN,clark,10,0.191275557025274,0.0428636448823325,52213.3823961533,0.113847911256281,2171,100548,71,10,112053,81,0.0007228722122567,8.92434829946543e-05,0.000632395869696096,7.609153304148e-05,81,10,341.440326204395,341.440326204395,0,0,341.440326204395,341.440326204395,DUI & DWI
IN,clay,24,0.184420745216861,0.0424151494262195,45376.116194626,0.164997364259357,352,23984,6.66666666666667,0,24661,6.66666666666667,0.000270332373653407,0,0.000364874726343955,3.79046319460238e-05,8.99817562636828,0.934766128420893,0,0,0,0,0,0,DUI & DWI
IN,clinton,10,0.186114013582375,0.0401428073841867,51588.1479681275,0.121966794380587,668,31964,6.66666666666667,0,34452,6.66666666666667,0.000193505940632377,0,0.000632395869696096,7.609153304148e-05,21.7873025027699,2.62150549634507,0,0,0,0,0,0,DUI & DWI
IN,crawford,22,0.163191296714189,0.0338848594741614,41248.8612372304,0.154465095194923,115,8422,1,1,8824,2,0.000226654578422484,0.000113327289211242,0.000433576135969476,5.08636650322476e-05,3.82587582379466,1,0,0,0,0,0,0,DUI & DWI
IN,daviess,23,0.194287291392093,0.0258037808748448,48218.0852918878,0.129743342072582,464,28537,4,0,28988,4,0.00013798813302056,0,0.000444987111653778,4.72746182574576e-05,12.8992863926197,1.37039663404718,0,0,0,0,0,0,DUI & DWI
IN,de kalb,10,0.183199682796109,0.0453172953172953,48220.732403588,0.134516384516385,818,39936,42.6666666666667,5,40404,47.6666666666667,0.00117975117975118,0.000123750123750124,0.000632395869696096,7.609153304148e-05,47.6666666666667,5,34.4232812196417,34.4232812196417,0,0,34.4232812196417,34.4232812196417,DUI & DWI
IN,dearborn,10,0.170826432919092,0.0446534185001183,58819.6667016421,0.0922837315669111,1039,49024,16,2.5,50724,18.5,0.000364718870751518,4.92863338853403e-05,0.000632395869696096,7.609153304148e-05,32.0776480944648,3.85966692199603,131.178041491406,131.178041491406,16.6657804160994,16.6657804160994,147.843821907506,147.843821907506,DUI & DWI
IN,decatur,10,0.177656162199547,0.045442536327609,49527.1837211567,0.135610492545763,523,25620,8.66666666666667,1,26495,9.66666666666667,0.00036484871359376,3.77429703717683e-05,0.000632395869696096,7.609153304148e-05,16.7553285675981,2.01604516793401,0,0,0,0,0,0,DUI & DWI
IN,delaware,7,0.289151678013023,0.0560898807180874,38988.3730622673,0.211875139048141,2081,103692,36,2.5,116866,38.5,0.000329437133126829,2.13920216316123e-05,0.00058188401112045,7.28137666561491e-05,68.0024568436025,8.50945365403752,174.084869120562,269.501381070668,0,0,174.084869120562,269.501381070668,DUI & DWI
IN,dubois,12,0.17226256747404,0.0231774026218995,54374.531712086,0.0855889842497406,654,41414,13,1.5,42412,14.5,0.000341884372347449,3.53673488635292e-05,0.000474738765371271,4.00817668042807e-05,20.1346205169264,1.69994789370315,0,0,0,0,0,0,DUI & DWI
IN,elkhart,1,0.200937952554366,0.042934812788062,47024.5219010918,0.158906765072618,3589,172437,65,3.33333333333333,198091,68.3333333333333,0.000344959303215862,1.68272830837006e-05,0.000615160045876342,8.67613087943432e-05,121.857668647691,17.1866344203802,91.3505282943578,142.441467683371,0,0,91.3505282943578,142.441467683371,DUI & DWI
IN,fayette,14,0.168323366032172,0.058692513920396,37437.3930297111,0.19802021035265,672,23100,12,0,24245,12,0.000494947411837492,0,0.000388223065459418,4.00272185085858e-05,12,0.970459912740664,0,0,0,0,0,0,DUI & DWI
IN,floyd,10,0.193759810490251,0.0439649712224272,54482.4036926494,0.132431911436676,1154,67260,35.3333333333333,8.33333333333333,72626,43.6666666666667,0.000601253912740157,0.000114743113118351,0.000632395869696096,7.609153304148e-05,45.9283824325487,8.33333333333333,56.4112540054058,58.6824558131536,0,0,56.4112540054058,58.6824558131536,DUI & DWI
IN,fountain,22,0.16624610357251,0.045470288456781,46708.8944767083,0.116372272524863,420,19488,6,1,20211,7,0.000346346049181139,4.9478007025877e-05,0.000433576135969476,5.08636650322476e-05,8.76300728407909,1.02800553396676,0,0,0,0,0,0,DUI & DWI
IN,franklin,12,0.172510937305084,0.0291661142781387,53023.6527334043,0.115603871138804,647,29583,5,2,30172,7,0.000232003181757921,6.62866233594061e-05,0.000474738765371271,4.00817668042807e-05,14.323818028782,2,0,0,0,0,0,0,DUI & DWI
IN,fulton,22,0.17410911262193,0.0309298563795892,42271.3232247598,0.169305426204598,343,19358,5.66666666666667,0,20401,5.66666666666667,0.000277764161887489,0,0.000433576135969476,5.08636650322476e-05,8.84538674991328,1.03766963032288,46.7265378473388,46.7265378473388,0,0,46.7265378473388,46.7265378473388,DUI & DWI
IN,gibson,12,0.184646993716583,0.0291814310812018,50879.4394007829,0.107881964088974,608,32271,3.5,0,33583,3.5,0.000104219396718578,0,0.000474738765371271,4.00817668042807e-05,15.9431519574634,1.34606597458816,0.87818533152972,0.87818533152972,0,0,0.87818533152972,0.87818533152972,DUI & DWI
IN,grant,24,0.222658534342733,0.0426936251984293,40218.0261517518,0.176817890661988,1114,63363,11.3333333333333,2,71814,13.3333333333333,0.000185664819301715,2.78497228952572e-05,0.000364874726343955,3.79046319460238e-05,26.2031135976648,2.72208323857175,32.0646548630778,32.0646548630778,0,0,32.0646548630778,32.0646548630778,DUI & DWI
IN,greene,22,0.173495866077545,0.035000905195824,44746.6805421104,0.127904169935429,602,31636,4.66666666666667,1,33142,5.66666666666667,0.000170981433427876,3.01731941343311e-05,0.000433576135969476,5.08636650322476e-05,14.3695802983004,1.68572358649875,9.38074001174113,9.38074001174113,0,0,9.38074001174113,9.38074001174113,DUI & DWI
IN,hamilton,17,0.166202296215835,0.0291507622896327,85699.6483007525,0.0518775257146699,3590,248380,206,16.3333333333333,267746,222.333333333333,0.000830389000520394,6.10030899932523e-05,0.000888593820038863,0.000136619888468491,237.917440940125,36.5794286578846,145.38425589113,153.286101455647,81.0962262560418,85.5039239934101,226.480482147172,238.790025449057,DUI & DWI
IN,hancock,4,0.165491945475303,0.0325454719640878,67219.0541782472,0.0716876291622757,1198,70674,48,4.33333333333333,73067,52.3333333333333,0.000716237608405071,5.93062987851333e-05,0.000716237608405071,9.74028014302502e-05,52.3333333333333,7.11693049210409,54.9115123047789,54.9115123047789,0,0,54.9115123047789,54.9115123047789,DUI & DWI
IN,harrison,10,0.179678744664425,0.0436807371435687,54142.6559077063,0.117793549993774,725,38755,2.66666666666667,1,40155,3.66666666666667,9.13128294525381e-05,2.49034989416013e-05,0.000632395869696096,7.609153304148e-05,25.3938561476467,3.05545550928063,0,0,0,0,0,0,DUI & DWI
IN,hendricks,4,0.176778739452386,0.0324576855326645,69391.5276427575,0.059845293712185,1883,123378,57.6666666666667,3,130570,60.6666666666667,0.000464629445252866,2.29761813586582e-05,0.000716237608405071,9.74028014302502e-05,93.5191445294501,12.7178837827478,19.9526826079887,27.867099850756,3.00485358266927,4.19675672040309,22.957536190658,32.0638565711591,DUI & DWI
IN,henry,19,0.175129617415986,0.0505557909177107,41558.324652233,0.157316064475781,911,47321,4,0,49569,4,8.06955960378462e-05,0,0.000430047092285551,5.09514330939748e-05,21.3170043175025,2.52561158703524,37.5259757154204,37.5259757154204,0,0,37.5259757154204,37.5259757154204,DUI & DWI
IN,howard,19,0.178055605076859,0.0507828778948622,42548.1414275033,0.178984342442103,1595,76391,28,1,83985,29,0.000345299755908793,1.1906888134786e-05,0.000430047092285551,5.09514330939748e-05,36.117505045602,4.27915610839748,45.0158094291691,45.0158094291691,0,0,45.0158094291691,45.0158094291691,DUI & DWI
IN,huntington,10,0.198148148550228,0.0442161339421613,51354.7850361059,0.108726534753932,516,38328,12,2,39420,14,0.000355149670218163,5.07356671740233e-05,0.000632395869696096,7.609153304148e-05,24.9290451834201,2.99952823249514,0,0,0,0,0,0,DUI & DWI
IN,jackson,10,0.182244897842993,0.0436961451247166,49070.0398557049,0.132244897959184,1032,41697,23.3333333333333,0,44100,23.3333333333333,0.000529100529100529,0,0.000632395869696096,7.609153304148e-05,27.8886578535978,3.35563660712927,0,0,0,0,0,0,DUI & DWI
IN,jasper,12,0.18997064754514,0.0344827586206897,57607.9058080048,0.0788412476339396,613,35132,7.66666666666667,1,36453,8.66666666666667,0.000237749065006081,2.74325844237786e-05,0.000474738765371271,4.00817668042807e-05,17.305652214079,1.46110064531645,3.82718759999412,3.82718759999412,0.602144931853728,0.602144931853728,4.42933253184784,4.42933253184784,DUI & DWI
IN,jay,19,0.179657018538699,0.0456401415479539,41205.3493604927,0.146946738045549,442,21507,2,0,22042,2,9.07358678885764e-05,0,0.000430047092285551,5.09514330939748e-05,9.47909800815812,1.12307148825739,3.34834189823035,3.34834189823035,0,0,3.34834189823035,3.34834189823035,DUI & DWI
IN,jefferson,1,0.199307479110222,0.0489473684210526,45608.9980014275,0.136897506925208,989,34624,13.3333333333333,0,36100,13.3333333333333,0.000369344413665743,0,0.000615160045876342,8.67613087943432e-05,22.207277656136,3.13208324747579,1.81283058013232,1.81283058013232,0,0,1.81283058013232,1.81283058013232,DUI & DWI
IN,jennings,1,0.186646377538673,0.0546318289786223,44839.2602278356,0.160518111638955,502,25554,8.66666666666667,1,26944,9.66666666666667,0.000358768804433888,3.71140142517815e-05,0.000615160045876342,8.67613087943432e-05,16.5748722760922,2.33769670415478,0,0,0,0,0,0,DUI & DWI
IN,johnson,10,0.190159753369516,0.0372781693882611,60272.0873777223,0.111310261768977,2239,134656,91.6666666666667,4.66666666666667,141155,96.3333333333333,0.000682464902648389,3.30605835192991e-05,0.000632395869696096,7.609153304148e-05,96.3333333333334,10.7407003464701,0,0,0,0,0,0,DUI & DWI
IN,knox,23,0.237121132818868,0.0315764973621599,43382.6460275044,0.135822902658529,700,36172,7.66666666666667,0,38668,7.66666666666667,0.000198269025206027,0,0.000444987111653778,4.72746182574576e-05,17.2067616334283,1.82801493877937,0,0,0,0,0,0,DUI & DWI
IN,kosciusko,10,0.193597499752207,0.0401591944121693,52781.6203097501,0.114454371836478,1511,69122,44,2.5,74877,46.5,0.000621018470291278,3.33880898006063e-05,0.000632395869696096,7.609153304148e-05,47.3519055352346,5.6975057195469,0,0,0,0,0,0,DUI & DWI
IN,la porte,1,0.18779599079309,0.0507718169484005,48620.0611487323,0.159525902159722,1701,100517,29.3333333333333,3,117191,32.3333333333333,0.000275902870812036,2.55992354361683e-05,0.000615160045876342,8.67613087943432e-05,72.0912209362944,10.1676445389179,400.45118121628,737.395628728855,10.9105406132366,20.0908009081988,411.361721829516,757.486429637053,DUI & DWI
IN,lagrange,24,0.202787515609041,0.0345470994006559,48454.1410187668,0.161059595160014,388,35100,2,0,35372,2,5.65418975460816e-05,0,0.000364874726343955,3.79046319460238e-05,12.9063488202384,1.34076264119475,0,0,0,0,0,0,DUI & DWI
IN,lake,8,0.196242330029038,0.0535734311667922,51636.3644349365,0.177884538361717,10145,308473,180.666666666667,35.3333333333333,499352,216,0.000432560598535702,7.07583695135562e-05,0.00107262554114838,0.000205488865278593,535.617709223525,102.611275854596,1149.57571193269,2288.47304629433,526.248201172288,1047.60809709432,1675.82391310498,3336.08114338865,DUI & DWI
IN,lawrence,22,0.166155977254512,0.0434016118200134,44081.7275863845,0.144790967092008,741,46702,12.6666666666667,0,47648,12.6666666666667,0.000265838370270875,0,0.000433576135969476,5.08636650322476e-05,20.6590357266736,2.42355191145653,7.81179887428978,7.81179887428978,0,0,7.81179887428978,7.81179887428978,DUI & DWI
IN,madison,1,0.19243407310955,0.0466249288560046,44678.8422196158,0.164963005122368,2361,114287,48,10.6666666666667,131775,58.6666666666667,0.00044520331372921,8.09460570416746e-05,0.000615160045876342,8.67613087943432e-05,81.062715045355,11.4329714663746,147.792729925891,189.87395718194,4.07627921145816,5.23692379757881,151.86900913735,195.110880979519,DUI & DWI
IN,marion,8,0.229464620022951,0.0592582646409931,44988.7950610957,0.206878294748816,17679,591822,653.666666666667,199,916041,852.666666666667,0.000930817143191917,0.000217239184708981,0.00107262554114838,0.000205488865278593,982.568973339101,199,1687.52020857852,1884.73279278834,661.596409373723,738.91408351668,2349.11661795224,2623.64687630502,DUI & DWI
IN,marshall,1,0.180407971413434,0.0478385183288525,47601.2783327592,0.134937908078351,801,43676,13,3,46866,16,0.000341398881918662,6.40122903597491e-05,0.000615160045876342,8.67613087943432e-05,28.8300907100407,4.06615549795569,0,0,0,0,0,0,DUI & DWI
IN,martin,22,0.178865652755387,0.0320025348542459,44791.1387283237,0.127693282636248,223,12361,2.33333333333333,0,12624,2.33333333333333,0.00018483312209548,0,0.000433576135969476,5.08636650322476e-05,5.47346514047867,0.642102907367093,0,0,0,0,0,0,DUI & DWI
IN,miami,19,0.184850931170434,0.0486419468312093,41964.8185767317,0.134421313649732,516,27993,6.33333333333333,0,34682,6.33333333333333,0.000182611537204698,0,0.000430047092285551,5.09514330939748e-05,14.9148932546475,1.76709760256523,0,0,0,0,0,0,DUI & DWI
IN,monroe,18,0.400934997338827,0.0400964307435279,41798.6664456722,0.229601893442563,1959,121450,75.6666666666667,10.3333333333333,136471,86,0.000630170512416557,7.57181623446251e-05,0.000914480646917995,0.000122016378451137,124.800088365546,16.6516971836051,145.811053046322,194.486470664255,0,0,145.811053046322,194.486470664255,DUI & DWI
IN,montgomery,1,0.195504334696309,0.0441520012459118,45644.6489453151,0.142630950526917,741,37120,13.3333333333333,0,38526,13.3333333333333,0.000346086625482358,0,0.000615160045876342,8.67613087943432e-05,23.699655927432,3.34256618261086,0,0,0,0,0,0,DUI & DWI
IN,morgan,10,0.180478357050197,0.0405396442168659,55170.8655144092,0.116445352400409,890,72949,21,2.33333333333333,75383,23.3333333333333,0.000309530442319002,3.09530442319002e-05,0.000632395869696096,7.609153304148e-05,47.6718978453008,5.73600803526589,61.0972615490646,61.0972615490646,0,0,61.0972615490646,61.0972615490646,DUI & DWI
IN,newton,19,0.167810073552627,0.0491966058855389,46906.3189635405,0.123939339230908,290,10728,3,0,11078,3,0.000270807004874526,0,0.000430047092285551,5.09514330939748e-05,4.76406168833934,0.564439975815053,1.69931058996233,1.69931058996233,0,0,1.69931058996233,1.69931058996233,DUI & DWI
IN,noble,1,0.18989392748167,0.0507463976322668,48525.7992039446,0.130743805223703,879,45115,10.6666666666667,1,46289,11.6666666666667,0.000252039721460102,2.16034046965802e-05,0.000615160045876342,8.67613087943432e-05,28.47514336357,4.01609422278135,0.388977108048504,0.388977108048504,0,0,0.388977108048504,0.388977108048504,DUI & DWI
IN,ohio,22,0.162043796,0.0481751824817518,46056,0.0932481751824818,65,5188,1,0,5480,1,0.000182481751824818,0,0.000433576135969476,5.08636650322476e-05,2.37599722511273,0.278732884376717,0,0,0,0,0,0,DUI & DWI
IN,orange,2,0.174175824254649,0.0382502113271344,38232.8235732538,0.17552831783601,487,22397,4.33333333333333,1,23660,5.33333333333333,0.000225415610030995,4.22654268808115e-05,0.000293877766661053,4.58379171250458e-05,6.95314795920052,1.08452511917858,0,0,0,0,0,0,DUI & DWI
IN,owen,22,0.170455523761733,0.0417635408593817,47205.4900407175,0.136011366571945,484,22855,2.33333333333333,0,23226,2.33333333333333,0.000100462125778581,0,0.000433576135969476,5.08636650322476e-05,10.0702393340271,1.18135948403898,0,0,0,0,0,0,DUI & DWI
IN,parke,23,0.1928898274673,0.0235128475888772,45138.0154804986,0.108905315029919,171,13059,3,0,14205,3,0.000211193241816262,0,0.000444987111653778,4.72746182574576e-05,6.32104192104192,0.671535952347185,0,0,0,0,0,0,DUI & DWI
IN,perry,22,0.186550027305796,0.031765992345544,46554.242338252,0.11864406779661,337,17642,4,1,18290,5,0.000273373428102788,5.46746856205577e-05,0.000433576135969476,5.08636650322476e-05,7.93010752688172,1,0,0,0,0,0,0,DUI & DWI
IN,pike,22,0.16741344188888,0.0271283095723014,43710.4189627229,0.116252545824847,167,12273,0,0,12275,0,0,0,0.000433576135969476,5.08636650322476e-05,5.32214706902532,0.624351488270839,0,0,0,0,0,0,DUI & DWI
IN,porter,10,0.198421102789468,0.0414508100567515,61127.4183825874,0.114600044386671,2407,146736,75.3333333333333,7.33333333333333,157705,82.6666666666667,0.000524185451740063,4.65003223317798e-05,0.000632395869696096,7.609153304148e-05,99.7319906304228,12.0000152183066,605.569381679122,700.807689663624,25.0927851512177,29.0391445160095,630.66216683034,729.846834179633,DUI & DWI
IN,posey,12,0.176127646531057,0.0256871082277649,57992.7571888531,0.103581291368956,450,21478,3.33333333333333,0,22813,3.33333333333333,0.000146115518929265,0,0.000474738765371271,4.00817668042807e-05,10.8302154544148,0.914385346106056,0,0,0,0,0,0,DUI & DWI
IN,pulaski,22,0.170136866831392,0.0427344205008736,42901.5534591195,0.1305329062318,332,13119,4,0,13736,4,0.00029120559114735,0,0.000433576135969476,5.08636650322476e-05,5.95560180367673,0.698663302882953,0,0,0,0,0,0,DUI & DWI
IN,putnam,23,0.240419785380564,0.0358167801474312,47891.5212695248,0.0854763378538068,683,32726,3,0,35542,3,8.44071802374655e-05,0,0.000444987111653778,4.72746182574576e-05,15.8157319223986,1.68023448210656,0,0,0,0,0,0,DUI & DWI
IN,randolph,22,0.168766119962359,0.0383508391582252,41742.6321946654,0.164392778379995,418,25744,3.66666666666667,0,26753,3.66666666666667,0.000137056280292553,0,0.000433576135969476,5.08636650322476e-05,11.5994623655914,1.36075563060772,8.1148537116837,8.1148537116837,0,0,8.1148537116837,8.1148537116837,DUI & DWI
IN,ripley,22,0.175864964094914,0.0411824488533428,47890.5231426537,0.0949582431178472,312,21871,6.33333333333333,0,22631,6.33333333333333,0.000279852120248037,0,0.000433576135969476,5.08636650322476e-05,9.81226153312522,1.15109560334479,0,0,0,0,0,0,DUI & DWI
IN,rush,22,0.174475680947512,0.0432284694332887,47478.5491496108,0.157184292726461,461,17595,4.33333333333333,0,17928,4.33333333333333,0.00024170757102484,0,0.000433576135969476,5.08636650322476e-05,7.77315296566077,0.911883786698134,0,0,0,0,0,0,DUI & DWI
IN,scott,14,0.185380946366207,0.0580980619655365,43143.854051667,0.199819517854841,429,22606,5,0,23271,5,0.000214859696618108,0,0.000388223065459418,4.00272185085858e-05,9.03433895630612,0.931473401913301,0,0,0,0,0,0,DUI & DWI
IN,shelby,10,0.180971582240279,0.0500672043010753,50879.9651112618,0.121327764976959,851,39040,16.3333333333333,1,41664,17.3333333333333,0.000416026625704045,2.40015360983103e-05,0.000632395869696096,7.609153304148e-05,26.3481415150181,3.17027763264022,0,0,0,0,0,0,DUI & DWI
IN,spencer,22,0.167034280240971,0.038231780167264,50393.5104587592,0.118601231504457,352,20418,4.5,0,21762,4.5,0.000206782464846981,0,0.000433576135969476,5.08636650322476e-05,9.43548387096774,1.10689507843177,0,0,0,0,0,0,DUI & DWI
IN,st joseph,1,0.221483708070285,0.0533177466043198,47279.4465874801,0.170210791954279,4391,214932,110,21.6666666666667,269460,131.666666666667,0.000488631584155966,8.04077290383236e-05,0.000615160045876342,8.67613087943432e-05,165.761025961839,23.3787022677237,0,0,0,0,0,0,DUI & DWI
IN,starke,14,0.182076085929123,0.0609245651567296,41237.4544465926,0.173286205934332,465,20803,9.66666666666667,1,21502,10.6666666666667,0.000496077884227824,4.65073016463585e-05,0.000388223065459418,4.00272185085858e-05,10.6666666666667,1,0,0,0,0,0,0,DUI & DWI
IN,steuben,10,0.197921438554025,0.0422869903802107,48693.8035897436,0.106647961520843,593,32466,8,1,34928,9,0.000257672927164453,2.86303252404947e-05,0.000632395869696096,7.609153304148e-05,22.0883229367452,2.65772506607281,37.0306147636361,37.0306147636361,0,0,37.0306147636361,37.0306147636361,DUI & DWI
IN,sullivan,24,0.196063971935337,0.0321242568096972,44803.3939470685,0.161404802507259,418,19937,1,0,21697,1,4.60893211043001e-05,0,0.000364874726343955,3.79046319460238e-05,7.9166869374848,0.822416799332878,0,0,0,0,0,0,DUI & DWI
IN,switzerland,14,0.176659528445717,0.05406852248394,43745.9342657343,0.210385438972163,235,9031,0,0,9340,0,0,0,0.000388223065459418,4.00272185085858e-05,3.62600343139097,0.373854220870192,NA,NA,NA,NA,NA,NA,DUI & DWI
IN,tippecanoe,18,0.360830534334357,0.0394706359318893,44435.5110466448,0.210894243020966,2363,152317,100.333333333333,6.33333333333333,172660,106.666666666667,0.000617784470442874,3.66809529325457e-05,0.000914480646917995,0.000122016378451137,157.894228496861,21.0673479033733,0,0,0,0,0,0,DUI & DWI
IN,tipton,12,0.162358642963786,0.0332525578890684,52659.8967199327,0.0941707054388799,309,14551,10,0,14856,10,0.000673128702207862,0,0.000474738765371271,4.00817668042807e-05,10,0.595454727644395,0,0,0,0,0,0,DUI & DWI
IN,union,22,0.176596394457531,0.0427742132600061,47013.5364029909,0.0974641002138711,46,6170,1,0,6546,1,0.000152765047357165,0,0.000433576135969476,5.08636650322476e-05,2.83818938605619,0.332953551301093,0,0,0,0,0,0,DUI & DWI
IN,vanderburgh,24,0.22348702295011,0.0357953209659871,45396.4508173973,0.156560106287008,3513,159160,69,13,182901,82,0.000448329970858552,7.10767026970875e-05,0.000364874726343955,3.79046319460238e-05,82,13,32.3471821198127,32.3471821198127,0,0,32.3471821198127,32.3471821198127,DUI & DWI
IN,vermillion,22,0.1626710184181,0.0337642776452868,44981.6374575748,0.121061880256056,335,15324,1,0,15934,1,6.2758880381574e-05,0,0.000433576135969476,5.08636650322476e-05,6.90860215053763,0.810461638623833,0,0,0,0,0,0,DUI & DWI
IN,vigo,5,0.247655587619244,0.0395246470850915,42184.3949136846,0.18090021780933,2167,97235,36.3333333333333,1.5,109729,37.8333333333333,0.000344788828234408,1.36700416480602e-05,0.000785971759221617,0.000101992136735265,86.2438951676288,11.1914951718239,0,0,0,0,0,0,DUI & DWI
IN,wabash,24,0.193464995179157,0.0385667478281781,46230.8393878497,0.148044608771455,617,32187,3.33333333333333,1,33267,4.33333333333333,0.000130259215839521,3.00598190398894e-05,0.000364874726343955,3.79046319460238e-05,12.1382875212844,1.26097339094837,0,0,0,0,0,0,DUI & DWI
IN,warren,12,0.172717842056362,0.0292185338865837,53595.2556521739,0.0824688796680498,77,5571,1,0,5784,1,0.000172890733056708,0,0.000474738765371271,4.00817668042807e-05,2.74588901890743,0.23183293919596,0,0,0,0,0,0,DUI & DWI
IN,warrick,12,0.163984106787376,0.032510606774867,63711.473966241,0.0914876422654724,624,57155,12.6666666666667,2,59396,14.6666666666667,0.000246930208543785,3.36723011650616e-05,0.000474738765371271,4.00817668042807e-05,28.197583707992,2.38069662110706,0.754473338559048,0.754473338559048,0,0,0.754473338559048,0.754473338559048,DUI & DWI
IN,washington,19,0.179093067045749,0.0525892246408884,41937.2812007977,0.158854061883877,433,24302,20.3333333333333,2,24853,22.3333333333333,0.000898617202483939,8.04731823119945e-05,0.000430047092285551,5.09514330939748e-05,22.3333333333333,2,0,0,0,0,0,0,DUI & DWI
IN,wayne,2,0.189724855328808,0.0477799991370259,38269.7878384217,0.199792886216865,1002,62262,15.3333333333333,2,69527,17.3333333333333,0.000249303627847215,2.87658032131402e-05,0.000293877766661053,4.58379171250458e-05,20.4324394826431,3.18697286395306,0,0,0,0,0,0,DUI & DWI
IN,wells,23,0.184963455594704,0.0255628603959305,47837.883548114,0.110772395049032,465,26411,4.5,0,27227,4.5,0.000165277114628861,0,0.000444987111653778,4.72746182574576e-05,12.1156640889974,1.2871460312958,0,0,0,0,0,0,DUI & DWI
